category_label,category_url,product_label,product_price,product_img,images
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Крышки защитные ,"31320,00",https://owen.ru/thumbs/171/pchvpanel_lpo1v-kollazh___95c700cb-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, под вырез в шкафах управления,"1296,00",https://owen.ru/thumbs/167/plk160_mo2___5af125e1-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Пружинные клеммы ,"31,20",https://owen.ru/thumbs/164/kryshka___80beed55-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Нагреватели с вентилятором ,"6840,00",https://owen.ru/thumbs/167/klemmy4___80c1a45f-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, сетевой шлюз для доступа к сервису OwenCloud RS-485  Wi-Fi,"3900,00",https://owen.ru/thumbs/167/mtk-fh___e426840d-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, компактное программируемое реле для локальных систем автоматизации,"4200,00",https://owen.ru/thumbs/157/pv210___1073fefe-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Щитовая розетка на DIN-рейку ,"252,00",https://owen.ru/thumbs/146/pr100___88a36165-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, модули расширения входов/выходов,"3780,00",https://owen.ru/thumbs/159/mt-drs_shhitovaya_rozetka___ccd2a89a-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, компактный блок питания для шкафов автоматики,"2160,00",https://owen.ru/thumbs/148/prm1___a80061ac-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, каскадный контроллер для управления насосами с преобразователем частоты,"8791,00",https://owen.ru/thumbs/147/bp30a___4cb64462-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Модули аналогового вывода (Ethernet) МУ210,"11820,00",https://owen.ru/thumbs/146/suna-122_suna-121_3d___01d2ca30-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, линейка нормирующих преобразователей для термометров сопротивления и термопар,"1740,00",https://owen.ru/thumbs/140/mu210-501___9af2588e-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, сенсорные панельные контроллеры с Ethernet,"26400,00",https://owen.ru/thumbs/161/ntp1ntp3___903d8ed9-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Потенциометры MT22,"840,00",https://owen.ru/thumbs/143/spk107_spk110___b983dbb0-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Модули аналогового ввода с универсальными входами (Ethernet) МВ210,"8100,00",https://owen.ru/thumbs/136/potencziometry-7___c825c641-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, преобразователь интерфейсов RS-485  USB с гальванической изоляцией,"3000,00",https://owen.ru/thumbs/132/mv210-101___54cc3a46-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,ДТПХхх1 термопары бескорпусные на основе КТМС (термопарные вставки) ,"780,00",https://owen.ru/thumbs/128/as4-mklemmnik___070f1685-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, сетевой шлюз для доступа к сервису OwenCloud RS-485  Ethernet,"3600,00",https://owen.ru/thumbs/128/dtph091_izo___a3aed222-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Цифровые индикаторы напряжения и тока,"300,00",https://owen.ru/thumbs/79/pe210_1___6f432c2a-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, датчики с ЖК-индикацией и перенастройкой,"10500,00",https://owen.ru/thumbs/125/indikatori_-obshee_2___0b07d2f1-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, искробезопасный погружной гидростатический уровнемер,"12192,00",https://owen.ru/thumbs/114/pd100i-115-zhki_1___ccf759f7-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Модули дискретного ввода (Ethernet) МВ210,"6780,00",https://owen.ru/thumbs/123/pd-167_1___750aeb1e-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, программируемое реле с дисплеем ,"5760,00",https://owen.ru/thumbs/117/mv210-202___91c22260-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, компактный измеритель,"2040,00",https://owen.ru/thumbs/152/pr200_24v_svetlyj_korpus___19993e7b-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, информационная программируемая панель оператора ,"4800,00",https://owen.ru/thumbs/40/itp-11_n___5fed929a-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Модули дискретного ввода/вывода (Ethernet) ,"7320,00",https://owen.ru/thumbs/80/ipp120_1___e2c8a440-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, контроллер для приточно-вытяжных систем вентиляции,"10800,00",https://owen.ru/thumbs/117/mk210-301___8ea57bc3-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, контроллер для учета ресурсов,"32760,00",https://owen.ru/thumbs/79/trm133___72f72339-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Светосигнальные колонны ,"2880,00",https://owen.ru/thumbs/36/kcod___3628fcdf-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, контроллер c исполнительной средой MasterSCADA 4D,"20880,00",https://owen.ru/thumbs/3/cvetocignalnie_kolonni_mt45___2c4a0297-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,  тахометр с RS-485,"3300,00",https://owen.ru/thumbs/2/plk110_masterscada_4d___606e30cf-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri," датчик давления для вязких, загрязнённых сред","5940,00",https://owen.ru/thumbs/78/th01-n___87758cb4-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, общепромышленные устройства плавного пуска,"23460,00",https://owen.ru/thumbs/35/shtucer_dlya_podklyucheniya_torcevaya_membrana_pdi121-01___f9f8cafe-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, компактные устройства плавного пуска ,"10320,00",https://owen.ru/thumbs/3/upp2___eb7b4642-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Термостаты для электротехнических шкафов MEYERTEC ,"660,00",https://owen.ru/thumbs/3/upp1-11k-v___0b410d00-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri,Модули дискретного вывода (Ethernet) МУ210,"6960,00",https://owen.ru/thumbs/3/mtk-ct2___4cd9a9aa-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, сетевой шлюз для доступа к сервису OwenCloud RS-485  GPRS,"3600,00",https://owen.ru/thumbs/158/mu210-402___6a7c8c2c-132x132xcxm-ci.png,
"Счетчики, таймеры, тахометры",https://owen.ru/catalog/schetchiki_tajmeri_tahometri, цифровой задатчик сигналов 4…20 мА и 0…10 В,"6000,00",https://owen.ru/thumbs/3/modem_pm210_c_antennoi___f498a543-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami," искробезопасный датчик давления для вязких, загрязнённых сред","5940,00",https://owen.ru/thumbs/179/pd100i_141-exi___1c78f1c7-132x132xcxm-ci.jpg,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami," искробезопасный датчик давления для вязких, загрязнённых сред","4800,00",https://owen.ru/thumbs/179/pd100i-121-exi___ced8a3bc-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami, коммутатор сетевой неуправляемый,"204,00",https://owen.ru/thumbs/182/ksn210_iso_n___caafb0bf-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami,Электроразъём ,"29940,00",https://owen.ru/thumbs/181/rk-1-v-sbore___ec9562b6-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami, контроллер для средних и распределенных систем автоматизации,"600,00",https://owen.ru/thumbs/181/plk210_v1___b6e79ccf-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami," терморегулятор с мощным реле, крупным индикатором и прямым доступом к OwenCloud","1680,00",https://owen.ru/thumbs/176/shtuczer-shp-m20h1_5-4_5-v-sbore___6d33acbb-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami, твердотельные реле в стандартном корпусе для коммутации мощной нагрузки,"2040,00",https://owen.ru/thumbs/176/shv-sbore___b227dc21-132x132xcxm-ci.png,
Для управления насосами,https://owen.ru/catalog/dlya_upravleniya_nasosami, механическое реле давления для систем тепло- и водоснабжения,"1260,00",https://owen.ru/thumbs/177/trm500_2_indikatora_wifi___f3b909c5-132x132xcxm-ci.png,
